code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume,report_year,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE
002353,2020,2020-12-31,101375,C35,2,2,2761,62403,0.0007243752263672,3.204974119833982e-05,0.7243752263672583,0.0320497411983398,4086858314,21166829.95,33524889.72,-0.048701,22.131042373690047,2020,23.657671549967464,0.39533760368902837,0.097486,0.197754,0.384725,1.743508,2.3978952727983707,2.6390573296152584,0.42857142857142855,0.0,0.204729,0.0
002353,2021,2021-12-31,101375,C35,2,2,2716,58944,0.0007363770250368,3.393051031487514e-05,0.7363770250368188,0.0339305103148751,2498407917,24771539.2,38314159.68,0.148,21.63891953315643,2021,23.695143469624856,0.3437381504231175,0.084076,0.058013,0.414427,1.84418,2.4849066497880004,2.1972245773362196,0.3333333333333333,0.0,0.203792,0.0
002353,2022,2022-12-31,101375,C35,0,0,2829,65150,0.0,0.0,0.0,0.0,1839256179,17264957.17,28662256.58,-0.29775,21.332627076836246,2022,24.098318724297037,0.3799405342515964,0.09386,0.299999,0.309946,1.218041,2.5649493574615367,2.302585092994046,0.3,0.0,0.189135,0.0
002353,2023,2023-12-31,101375,C35,0,0,3163,71773,0.0,0.0,0.0,0.0,2043968197,19494502.57,28780587.47,0.019018,21.438158950458416,2023,24.18199514118483,0.36595282084356434,0.08175,0.219395,0.436091,1.184015,2.6390573296152584,2.1972245773362196,0.3333333333333333,0.0,0.18970700000000001,0.0
002353,2024,2024-12-31,101375,C35,1,1,3321,79306,0.0003011141222523,1.260938642725645e-05,0.3011141222523336,0.0126093864272564,2335386079,25650174.15,37872427.26,0.337602,21.571443059153083,2024,24.298279729693782,0.383609463524831,0.079605,-0.04005,0.525663,1.301123,2.70805020110221,2.1972245773362196,0.3333333333333333,0.0,0.18970700000000001,0.0
002354,2020,2020-12-31,101376,I64,1,1,2718,69087,0.0003679175864606,1.447450316267894e-05,0.3679175864606328,0.0144745031626789,2992468802,3871108.39,4423617.14,0.659245,21.819364570279404,2020,,,,,,,,,,,,
002354,2021,2021-12-31,101376,I64,9,9,2437,61744,0.0036930652441526,0.0001457631510754,3.693065244152647,0.1457631510754081,5931930382,8455049.54,9691111.59,1.191729,22.503615525313716,2021,22.000367760310994,0.23002161636609117,0.015489,0.770688,1.048716,2.699245,2.4849066497880004,2.3978952727983707,0.2727272727272727,0.0,0.080204,0.0
002354,2022,2022-12-31,101376,I64,20,17,2446,63527,0.0069501226492232,0.0003148267665716,6.950122649223221,0.3148267665716939,13610091340,5745850.84,6469430.56,-0.329331,23.334077364902473,2022,21.739921341025916,0.1314573555608582,-0.082609,-0.012141,0.937036,2.309487,2.5649493574615367,2.4849066497880004,0.4166666666666667,0.0,0.080204,0.0
002354,2023,2023-12-31,101376,I64,36,26,2540,64243,0.0102362204724409,0.0005603723362856,10.236220472440944,0.5603723362856654,34587000432,8933407.82,9133313.73,0.411765,24.26674373838449,2023,21.42803347148162,0.2458153065897097,-0.208369,0.010739,0.771146,4.677422,2.6390573296152584,2.302585092994046,0.5,1.0,0.075216,0.0
002354,2024,2024-12-31,101376,I64,27,22,2500,62805,0.0088,0.00042990207786,8.8,0.429902077860043,30216432746,8690652.17,8885125.85,-0.027174,24.13165174403717,2024,21.291893457599347,0.28517521200446183,-0.057975,-0.103782,0.635212,5.22229,2.70805020110221,2.302585092994046,0.5,0.0,0.074872,0.0
002355,2020,2020-12-31,102670,C36,5,5,2261,54484,0.0022114108801415,9.177006093532048e-05,2.21141088014153,0.0917700609353204,2337568297,2835081.67,3084234.89,-0.264497,21.57237703709599,2020,22.180139609665975,0.4032201457394084,-0.087058,-0.200281,0.215837,1.1119,2.3978952727983707,2.772588722239781,0.25,0.0,0.18667999999999998,0.0
002355,2021,2021-12-31,102670,C36,3,3,2431,59127,0.0012340600575894,5.073824141255264e-05,1.2340600575894694,0.0507382414125526,3008763425,3770888.23,3791685.14,0.229376,21.824795009369836,2021,21.912330218220553,0.4221832810382396,-0.147027,-0.031869,0.053315,1.573611,2.4849066497880004,2.772588722239781,0.4375,0.0,0.18667999999999998,0.0
002355,2022,2022-12-31,102670,C36,0,0,2323,57983,0.0,0.0,0.0,0.0,5750803929,2567413.26,2581572.86,-0.319149,22.47260549589566,2022,21.67132057791781,0.4658807547445354,-0.179522,-0.421767,0.046631,1.463668,2.5649493574615367,2.6390573296152584,0.5,0.0,0.18667999999999998,0.0
002355,2023,2023-12-31,102670,C36,1,1,2931,61640,0.0003411804844762,1.6223231667748214e-05,0.3411804844762879,0.0162232316677482,10908520379,3344281.58,3357285.86,0.300481,23.11281000706247,2023,21.535223375939278,0.5380149300426526,-0.139987,-0.013803,0.037847,2.024626,2.6390573296152584,2.3978952727983707,0.6,1.0,0.08379400000000001,0.0
002355,2024,2024-12-31,102670,C36,13,9,2908,62906,0.0030949105914718,0.0002066575525387,3.094910591471802,0.2066575525387085,9805834207,3937721.56,3953033.45,0.177449,23.006243372832852,2024,21.642511259631323,0.5108868768020222,0.077375,-0.034071,0.028909,2.083223,2.70805020110221,2.0794415416798357,0.5,1.0,0.08379400000000001,0.0
002356,2020,2020-12-31,102366,F52,0,0,3185,85386,0.0,0.0,0.0,0.0,1569547093,558090.73,559474.94,-0.518182,21.17405293953043,2020,,,,,,,,,,,,
002356,2021,2021-12-31,102366,F52,0,0,2883,75372,0.0,0.0,0.0,0.0,2850773371,2723696.4,2728759.85,3.877358,21.770856153012375,2021,,,,,,,,,,,,
002356,2022,2022-12-31,102366,F52,0,0,2277,52236,0.0,0.0,0.0,0.0,1919043279,7653401.08,7657726.4,0.129594,21.375092607130885,2022,20.554411922383427,0.2697775999647253,-0.068051,-0.512097,2.588006,7.275938,2.5649493574615367,2.833213344056216,0.35294117647058826,0.0,0.17112300000000003,0.0
002356,2023,2023-12-31,102366,F52,1,1,2190,45100,0.0004566210045662,2.2172949002217295e-05,0.45662100456621,0.0221729490022172,2424974847,6563857.19,6569385.15,-0.142123,21.609086989323306,2023,20.500963439238294,0.26378010086086934,-0.061719,0.016101,2.715303,6.757369,2.6390573296152584,2.833213344056216,0.35294117647058826,0.0,0.17112300000000003,0.0
002356,2024,2024-12-31,102366,F52,1,1,2536,58215,0.0003943217665615,1.71777033410633e-05,0.3943217665615142,0.0171777033410632,4922267376,4314027.37,4314027.37,-0.343313,22.317035110276088,2024,20.5280950650761,0.22988117559990093,-0.06188,1.051501,1.037414,5.473661,2.70805020110221,2.1972245773362196,0.3333333333333333,0.0,0.17112300000000003,0.0
002357,2020,2020-12-31,102367,G54,0,0,2257,55233,0.0,0.0,0.0,0.0,1309784603,1755349.6,1755538.6,-0.102564,20.99312853621281,2020,21.6735265801535,0.4852517313161805,0.031635,-0.289866,0.133967,1.163996,2.3978952727983707,2.1972245773362196,0.3333333333333333,0.0,0.299,0.0
002357,2021,2021-12-31,102367,G54,0,0,2366,57665,0.0,0.0,0.0,0.0,1394519206,1983938.15,1984385.6,0.130357,21.05581553833245,2021,21.680570040053105,0.4680637306606982,0.02837,0.107807,0.102954,1.22987,2.4849066497880004,2.302585092994046,0.3,0.0,0.299,0.0
002357,2022,2022-12-31,102367,G54,0,0,2342,59840,0.0,0.0,0.0,0.0,3669956624,2514091.84,2514182.07,0.28594,22.02344568014196,2022,21.723709879713216,0.48976997858920296,0.023362,0.047214,0.061872,1.41426,2.5649493574615367,2.3978952727983707,0.36363636363636365,0.0,0.299,0.0
002357,2023,2023-12-31,102367,G54,0,0,2295,59532,0.0,0.0,0.0,0.0,2530665121,2366757.28,2366842.22,-0.058603,21.651747999206396,2023,21.768296011697867,0.4585629472020603,0.054887,0.185414,0.214104,1.290926,2.6390573296152584,2.1972245773362196,0.3333333333333333,0.0,0.299,0.0
002357,2024,2024-12-31,102367,G54,1,1,2257,58762,0.0004430660168365,1.7017800619447942e-05,0.4430660168365086,0.0170178006194479,3971934044,2225692.28,2225772.16,-0.05298,22.10251897800658,2024,21.784161167735128,0.41981356374586243,0.044686,-0.010451,0.155556,1.190248,2.70805020110221,2.6390573296152584,0.35714285714285715,0.0,0.299,0.0
002358,2020,2020-12-31,102368,C38,3,3,2270,53706,0.0013215859030837,5.585968048262764e-05,1.3215859030837005,0.0558596804826276,3768413557,4269894.56,4360560.22,-0.329041,22.04991994294571,2020,22.674145392151445,0.4960347600092794,-0.13074,0.014239,0.020263,1.113475,2.3978952727983707,2.6390573296152584,0.35714285714285715,0.0,0.143234,0.0
002358,2021,2021-12-31,102368,C38,4,4,2420,58774,0.0016528925619834,6.805730425017866e-05,1.6528925619834711,0.0680573042501786,3778742861,2995299.17,3058900.45,-0.298507,22.052657215071704,2021,,,,,,,,,,,,
002358,2022,2022-12-31,102368,C38,3,3,2386,58692,0.0012573344509639,5.1114291555919034e-05,1.2573344509639564,0.051114291555919,3368579063,3966253.47,3970062.29,0.297872,21.93775684966442,2022,22.559826812623864,0.5066961952353779,0.006432,0.408894,0.077375,1.139248,2.5649493574615367,2.5649493574615367,0.38461538461538464,0.0,0.122642,0.0
002358,2023,2023-12-31,102368,C38,0,0,2326,55546,0.0,0.0,0.0,0.0,3021067532,4041476.27,4044442.85,0.018735,21.82887609361946,2023,22.57106568401243,0.5005683970485243,0.011706,0.095701,0.025593,1.137805,2.6390573296152584,2.5649493574615367,0.38461538461538464,0.0,0.15820800000000002,1.0
002358,2024,2024-12-31,102368,C38,3,3,2359,54951,0.0012717253073336,5.4594092919146145e-05,1.271725307333616,0.0545940929191461,5150022975,4274293.0,4276882.09,0.062069,22.362267012971326,2024,22.61291453491811,0.5087474487567071,0.01388,0.049438,0.02406,1.155091,2.70805020110221,2.5649493574615367,0.5384615384615384,0.0,0.15820800000000002,1.0
