code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,report_year,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE,turnover
002412,2021,2021-12-31,101920,C27,0,0,2421,53241,0.0,0.0,0.0,0.0,1099792115,3134598.13,3195320.0,2021,21.47056127397477,0.1747704126369244,0.067426,0.203171,0.257218,1.675142,2.4849066497880004,1.9459101490553132,0.4285714285714285,1.0,0.4213159999999999,0.0,0.3508558575577278
002412,2022,2022-12-31,101920,C27,0,0,2288,50718,0.0,0.0,0.0,0.0,5261255142,3025997.88,3084616.0,2022,21.552229818491448,0.1732090956657538,0.07615,0.027166,0.356108,1.509773,2.5649493574615367,1.9459101490553132,0.4285714285714285,1.0,0.4213159999999999,0.0,1.738684345013487
002412,2023,2023-12-31,101920,C27,0,0,2390,50257,0.0,0.0,0.0,0.0,1868073569,3337353.3,3411696.0,2023,21.57191505124206,0.1598380070996607,0.088608,0.043085,0.143848,1.613421,2.6390573296152584,2.0794415416798357,0.375,1.0,0.4213159999999999,0.0,0.5597470213896742
002412,2024,2024-12-31,101920,C27,1,1,2255,47303,0.0004434589800443,2.114030822569393e-05,0.4434589800443459,0.0211403082256939,2107402325,2992048.45,3024232.0,2024,21.658273998608752,0.1349904067644247,0.090195,0.051216,0.397556,1.318822,2.70805020110221,1.9459101490553132,0.4285714285714285,1.0,0.4213159999999999,0.0,0.7043342914450467
002413,2020,2020-12-31,101921,C39,11,11,2610,60030,0.0042145593869731,0.000183241712477,4.21455938697318,0.1832417124770947,13126515946,7551261.36,8053962.28,2020,22.47736522971638,0.2959393441980113,0.035037,0.080722,0.279036,1.646729,2.3978952727983707,2.5649493574615367,0.3846153846153846,0.0,0.0854379999999999,0.0,1.7383209665517392
002413,2021,2021-12-31,101921,C39,17,14,2802,65570,0.0049964311206281,0.0002592649077321,4.996431120628123,0.2592649077321945,8086276174,8956765.58,9978547.92,2021,22.585655304508993,0.229620743331384,-0.039574,0.334519,0.469301,1.699502,2.4849066497880004,2.3978952727983707,0.3636363636363636,0.0,0.080204,0.0,0.902812081188799
002413,2022,2022-12-31,101921,C39,10,10,2768,66389,0.0036127167630057,0.0001506273629667,3.61271676300578,0.1506273629667565,4905686371,5448731.86,5932699.9,2022,22.50639528367132,0.2902796885713212,-0.151939,-0.15933,0.363696,1.264656,2.5649493574615367,2.3978952727983707,0.2727272727272727,0.0,0.080204,0.0,0.9003354352988844
002413,2023,2023-12-31,101921,C39,4,4,2950,64769,0.0013559322033898,6.175793975512976e-05,1.355932203389831,0.0617579397551297,9298049170,6752956.84,7237863.09,2023,22.38829271196378,0.2702123745142971,-0.079783,-0.068997,0.471232,1.596666,2.6390573296152584,2.1972245773362196,0.3333333333333333,0.0,0.075216,0.0,1.376885620669834
002413,2024,2024-12-31,101921,C39,8,7,2819,59964,0.0024831500532103,0.0001334133813621,2.4831500532103585,0.1334133813621506,9080346687,5452302.35,5742074.78,2024,22.321355742965135,0.2970775349562569,-0.077217,-0.021466,0.45134,1.431268,2.70805020110221,2.6390573296152584,0.3571428571428571,0.0,0.074872,0.0,1.6654151043182703
002414,2020,2020-12-31,101922,C39,27,25,1924,51372,0.0129937629937629,0.0005255781359495,12.993762993762994,0.5255781359495445,3957351950,52160285.43,66459857.66,2020,22.56994677197607,0.3133265280466065,0.187576,1.03515,0.5484,8.689874,2.3978952727983707,2.3978952727983707,0.5454545454545454,0.0,0.383181,0.0,0.0758690623982653
002414,2021,2021-12-31,101922,C39,24,19,1986,53164,0.0095669687814702,0.0004514333007298,9.566968781470292,0.4514333007298172,4134930581,45201321.25,56810176.49,2021,22.948903748210128,0.1798182453698574,0.142552,0.049846,1.707849,5.229093,2.4849066497880004,1.9459101490553132,0.4285714285714285,0.0,0.363918,0.0,0.0914780910524822
002414,2022,2022-12-31,101922,C39,27,24,2127,56600,0.0112834978843441,0.0004770318021201,11.283497884344149,0.4770318021201413,5592887369,28752595.94,36136997.84,2022,22.90794510624068,0.1985222555650916,0.055462,-0.277479,1.456805,3.597364,2.5649493574615367,1.9459101490553132,0.4285714285714285,0.0,0.363918,0.0,0.1945176491427438
002414,2023,2023-12-31,101922,C39,30,27,2114,56196,0.0127719962157048,0.0005338458253256,12.771996215704824,0.533845825325646,3684273599,24805741.19,31176373.59,2023,22.8776434811796,0.2130951862916356,0.007854,-0.044901,0.987945,3.251122,2.6390573296152584,2.0794415416798357,0.375,0.0,0.363918,0.0,0.1485250358286109
002414,2024,2024-12-31,101922,C39,28,26,2070,52629,0.0125603864734299,0.0005320260692773,12.56038647342995,0.5320260692773946,9622866719,25251690.35,31731569.28,2024,22.94640556891805,0.3152827885713086,-0.05008,0.108705,0.225084,3.189075,2.70805020110221,1.9459101490553132,0.4285714285714285,0.0,0.363918,0.0,0.3810781213305984
002415,2020,2020-12-31,102440,C39,112,97,3279,82840,0.0295821896919792,0.0013520038628681,29.58218969197926,1.3520038628681794,13012191251,392707462.52,453249167.89,2020,25.20854469320947,0.3858093563032101,0.166748,0.101379,1.121695,4.895132,2.3978952727983707,2.5649493574615367,0.6,0.0,0.388819,1.0,0.0331345657846705
002415,2021,2021-12-31,102440,C39,152,127,3577,94069,0.0355046128040257,0.0016158351848111,35.50461280402572,1.6158351848111492,9339264244,426037538.98,488449375.88,2021,25.366353417860324,0.3703853089403975,0.181867,0.282136,1.039418,4.979199,2.4849066497880004,2.6390573296152584,0.5714285714285714,0.0,0.364605,1.0,0.0219212238113093
002415,2022,2022-12-31,102440,C39,87,74,3470,89752,0.0213256484149855,0.0009693377306355,21.32564841498559,0.969337730635529,11330913522,318212309.05,327064327.24,2022,25.504347770401193,0.3880051586471947,0.121534,0.021448,1.158915,3.07339,2.5649493574615367,2.1972245773362196,0.4444444444444444,0.0,0.3609279999999999,1.0,0.0356080302356235
002415,2023,2023-12-31,102440,C39,75,65,3540,93200,0.0183615819209039,0.0008047210300429,18.361581920903955,0.8047210300429185,8863528450,316244802.72,323958464.32,2023,25.65664570092791,0.4082478147971952,0.117448,0.074231,1.112737,2.699971,2.6390573296152584,2.1972245773362196,0.4444444444444444,0.0,0.364808,1.0,0.0280274280360195
002415,2024,2024-12-31,102440,C39,83,72,3462,92363,0.0207972270363951,0.0008986282385803,20.79722703639515,0.8986282385803839,9119926712,279544063.29,283459188.61,2024,25.60619048045787,0.3372003235613473,0.097027,0.035322,0.957711,2.463853,2.70805020110221,2.6390573296152584,0.4285714285714285,0.0,0.369336,1.0,0.0326242904416072
002416,2020,2020-12-31,102441,F51,12,10,2334,59168,0.0042844901456726,0.0002028123309897,4.284490145672665,0.2028123309897241,6916234220,9121381.8,9245042.27,2020,23.148744878970557,0.500326051133398,0.074143,0.147604,0.424302,1.313666,2.3978952727983707,1.9459101490553132,0.4285714285714285,0.0,0.394958,0.0,0.7582441313880754
002416,2021,2021-12-31,102441,F51,6,4,2215,56099,0.001805869074492,0.0001069537781422,1.805869074492099,0.1069537781422128,7391060829,13914386.71,14103026.95,2021,23.453635860292792,0.6050167076141428,0.077607,0.484209,0.222398,1.517451,2.4849066497880004,1.9459101490553132,0.4285714285714285,0.0,0.394958,0.0,0.5311812143102354
002416,2022,2022-12-31,102441,F51,3,2,2231,57690,0.0008964589870013,5.200208008320333e-05,0.8964589870013447,0.0520020800832033,2609694868,11600998.36,11748391.52,2022,23.39336698813056,0.5640202092663988,0.054065,-0.039317,0.142594,1.372817,2.5649493574615367,2.1972245773362196,0.5555555555555556,0.0,0.394958,0.0,0.2249543347060692
002416,2023,2023-12-31,102441,F51,10,7,2154,56145,0.0032497678737233,0.0001781102502449,3.249767873723305,0.1781102502449016,2165554700,11370070.98,11512927.98,2023,23.24553365390229,0.4870205652081226,0.05616,0.008131,0.368091,1.406145,2.6390573296152584,1.9459101490553132,0.4285714285714285,0.0,0.394958,0.0,0.1904609657942522
002416,2024,2024-12-31,102441,F51,12,11,2240,57665,0.0049107142857142,0.0002080984999566,4.910714285714286,0.2080984999566461,7765818941,19912923.03,20163114.98,2024,23.20207760235928,0.4555079963684838,0.053365,-0.285947,0.389984,2.131819,2.70805020110221,1.9459101490553132,0.4285714285714285,0.0,0.394958,0.0,0.3899888996356955
002417,2020,2020-12-31,102442,I65,19,17,2056,45172,0.0082684824902723,0.0004206145399805,8.268482490272374,0.4206145399805189,4558911390,1670418.02,1914300.0,2020,20.003449074634226,0.32190880103436,0.051099,0.664708,0.733816,4.499419,2.3978952727983707,1.6094379124341005,0.4,0.0,0.169867,0.0,2.729203909090971
002417,2021,2021-12-31,102442,I65,12,11,2827,58192,0.0038910505836575,0.0002062139125653,3.891050583657587,0.206213912565301,1438836085,1140852.09,1374300.0,2021,19.975656577584655,0.2929389998028017,-0.248053,-0.482465,1.001266,5.8142,2.4849066497880004,2.302585092994046,0.4,1.0,0.169867,0.0,1.2611942403506489
002417,2022,2022-12-31,102442,I65,14,13,2250,52434,0.0057777777777777,0.0002670023267345,5.777777777777778,0.2670023267345616,4032594165,1533066.14,1756773.2,2022,,,,,,,,,,,,,2.630411082590344
002418,2020,2020-12-31,102443,C34,0,0,2067,47782,0.0,0.0,0.0,0.0,4569712507,2214757.35,2215980.0,2020,,,,,,,,,,,,,2.0633016555967183
002418,2021,2021-12-31,102443,C34,0,0,1979,46842,0.0,0.0,0.0,0.0,9318012870,4373329.54,4375140.0,2021,21.704765883289728,0.4378302811773742,0.01233,0.010634,0.082591,2.076962,2.4849066497880004,2.5649493574615367,0.2307692307692307,0.0,0.118796,0.0,2.1306450348125376
002418,2022,2022-12-31,102443,C34,1,1,2238,52520,0.0004468275245755,1.904036557501904e-05,0.4468275245755138,0.019040365575019,5490072575,3305664.7,3306924.0,2022,21.88017378262288,0.5310486617375524,0.005958,0.325304,0.075436,1.570717,2.5649493574615367,2.5649493574615367,0.2307692307692307,1.0,0.118796,0.0,1.660807454246645
002418,2023,2023-12-31,102443,C34,0,0,2366,54663,0.0,0.0,0.0,0.0,6414404682,3170556.0,3170556.0,2023,21.69726995883897,0.4271331265096186,0.007322,-0.270914,0.052627,1.624234,2.6390573296152584,2.3978952727983707,0.2727272727272727,1.0,0.118796,0.0,2.023116665341978
002418,2024,2024-12-31,102443,C34,0,0,2515,58952,0.0,0.0,0.0,0.0,10320059655,2772816.0,2772816.0,2024,21.85346184290069,0.4821434056582885,-0.032016,0.138605,0.118878,1.377679,2.70805020110221,2.1972245773362196,0.3333333333333333,1.0,0.118796,0.0,3.721869628204684
002419,2020,2020-12-31,102513,F52,1,1,2457,60848,0.0004070004070004,1.6434393899552985e-05,0.4070004070004069,0.0164343938995529,2239185927,9167900.65,9170292.0,2020,23.602788670764653,0.6236077778006194,0.014907,-0.391522,0.445624,1.138589,2.3978952727983707,2.3978952727983707,0.2727272727272727,0.0,0.433963,1.0,0.2442419494369193
002419,2021,2021-12-31,102513,F52,3,3,2664,67124,0.0011261261261261,4.469340325367976e-05,1.1261261261261262,0.0446934032536797,2123582880,7535773.05,7537884.0,2021,24.19233656750892,0.8717726071069514,0.009351,0.039688,0.381661,1.106517,2.4849066497880004,2.3978952727983707,0.2727272727272727,0.0,0.433963,1.0,0.2818002699802643
002419,2022,2022-12-31,102513,F52,5,5,2626,66311,0.0019040365575019,7.540227111640603e-05,1.904036557501904,0.075402271116406,6844127610,8039282.68,8041672.52,2022,24.13915258830832,0.8669735866984632,0.003821,-0.011674,0.401933,1.131085,2.5649493574615367,2.4849066497880004,0.3333333333333333,0.0,0.44564,1.0,0.8513356082162296
002419,2023,2023-12-31,102513,F52,5,5,2571,66229,0.0019447685725398,7.54956288030923e-05,1.9447685725398676,0.0754956288030923,3473317389,6462773.37,6463728.06,2023,24.073068151735004,0.8519805826719339,0.007696,-0.00318,0.442398,1.078788,2.6390573296152584,2.302585092994046,0.3,0.0,0.44564,1.0,0.5374345022096915
002419,2024,2024-12-31,102513,F52,3,3,2606,66091,0.0011511895625479,4.539195957089467e-05,1.1511895625479662,0.0453919595708946,5514576556,6848493.3,6849447.82,2024,24.066272014995523,0.8549754116877747,0.002722,-0.024855,0.19618,1.096957,2.70805020110221,2.3978952727983707,0.2727272727272727,0.0,0.44564,1.0,0.8052247865964912
002420,2020,2020-12-31,102590,C29,0,0,2336,46068,0.0,0.0,0.0,0.0,946461671,1562902.1,1599990.0,2020,,,,,,,,,,,,,0.6055796271564291
002420,2021,2021-12-31,102590,C29,3,2,2253,44716,0.0008877052818464,6.709007961356114e-05,0.8877052818464269,0.0670900796135611,1727389828,3359560.19,3452610.0,2021,21.40630927836329,0.6733740760315946,0.038577,0.222361,0.074239,2.379803,2.4849066497880004,2.0794415416798357,0.375,0.0,0.259848,0.0,0.5141714183724745
002420,2022,2022-12-31,102590,C29,2,1,2432,50980,0.0004111842105263,3.9231071008238526e-05,0.4111842105263157,0.0392310710082385,3381870658,2908248.84,2991460.0,2022,21.459760328999923,0.6515824932822455,0.024676,-0.275984,0.047024,2.051125,2.5649493574615367,1.9459101490553132,0.4285714285714285,0.0,0.259848,0.0,1.1628546400451758
002420,2023,2023-12-31,102590,C29,1,1,2639,54829,0.0003789314134141,1.8238523409144796e-05,0.378931413414172,0.0182385234091447,3319938735,2428883.35,2502240.0,2023,21.550056983077432,0.7792116820968019,-0.095811,-0.165873,0.117553,1.848201,2.6390573296152584,2.3978952727983707,0.5454545454545454,0.0,0.259848,0.0,1.3668580399301598
002420,2024,2024-12-31,102590,C29,0,0,2662,56041,0.0,0.0,0.0,0.0,3959990225,2084479.29,2158675.2,2024,21.588563880055037,0.7561274252783207,0.039251,0.186645,0.027926,1.641921,2.70805020110221,1.9459101490553132,0.4285714285714285,0.0,0.254865,0.0,1.899750332851712
002421,2020,2020-12-31,102591,I65,133,102,2416,58626,0.0422185430463576,0.0022686180193088,42.21854304635762,2.268618019308839,11108608442,6342430.05,6890172.64,2020,22.801824129307633,0.6017562382088564,0.043343,0.455668,0.398082,1.426919,2.3978952727983707,2.3978952727983707,0.3636363636363636,1.0,0.16125,0.0,1.75147512143236
002421,2021,2021-12-31,102591,I65,188,145,2807,69004,0.0516565728535803,0.0027244797403049,51.656572853580336,2.72447974030491,6011523831,6876003.01,7419689.8,2021,22.862173566212064,0.6830660001132954,-0.061011,-0.014634,0.387705,1.515473,2.4849066497880004,2.1972245773362196,0.3333333333333333,1.0,0.161454,0.0,0.8742759161473956
002421,2022,2022-12-31,102591,I65,163,115,2486,63970,0.0462590506838294,0.0025480694075347,46.25905068382945,2.548069407534782,11930945283,6160415.75,6609885.14,2022,22.938234312717174,0.6836146205165079,0.023515,0.136011,0.351439,1.377371,2.5649493574615367,2.3978952727983707,0.3636363636363636,1.0,0.162454,0.0,1.9367110544446615
002421,2023,2023-12-31,102591,I65,62,48,2296,58398,0.0209059233449477,0.0010616801945272,20.905923344947738,1.06168019452721,9075998328,6431120.62,6828272.88,2023,22.99185798017465,0.6290161402870278,0.011937,0.066431,0.417069,1.315943,2.6390573296152584,2.1972245773362196,0.3333333333333333,1.0,0.12778,0.0,1.4112623389110062
002421,2024,2024-12-31,102591,I65,63,47,2340,59028,0.02008547008547,0.0010672900996137,20.08547008547009,1.0672900996137429,12619242752,6871258.99,7273595.02,2024,22.98879345175161,0.630364509121027,0.002205,-0.172776,0.439089,1.364497,2.70805020110221,2.1972245773362196,0.3333333333333333,1.0,0.12778,0.0,1.8365255581786768
002422,2020,2020-12-31,102592,C27,1,1,3023,77147,0.0003307972213033,1.2962266841225191e-05,0.330797221303341,0.0129622668412251,4032021447,21295312.66,27968142.87,2020,24.18848116561468,0.5621731139950275,0.024941,-0.066458,0.225302,1.332458,2.3978952727983707,2.1972245773362196,0.3333333333333333,0.0,0.263523,0.0,0.1893384479192708
002422,2021,2021-12-31,102592,C27,0,0,3060,79022,0.0,0.0,0.0,0.0,3135043875,20465803.75,26983254.78,2021,24.17451958984699,0.5520137973021854,0.027332,0.049392,0.208825,1.323972,2.4849066497880004,2.4849066497880004,0.5,0.0,0.265976,0.0,0.1531844980679051
002422,2022,2022-12-31,102592,C27,2,2,3147,80424,0.0006355258976803,2.4868198547697204e-05,0.6355258976803305,0.0248681985476972,3956253923,29805173.16,37705434.23,2022,24.253102073565543,0.5050185308893157,0.052011,0.094646,0.388571,1.486046,2.5649493574615367,2.302585092994046,0.4,0.0,0.26657,0.0,0.1327371561225984
002422,2023,2023-12-31,102592,C27,2,2,3197,84935,0.0006255864873318,2.3547418614234416e-05,0.6255864873318737,0.0235474186142344,3529415766,34575916.85,43139826.41,2023,24.319341748364614,0.3686557130518116,0.074911,0.134369,0.459149,1.452489,2.6390573296152584,2.0794415416798357,0.375,0.0,0.252903,0.0,0.1020772863757046
002422,2024,2024-12-31,102592,C27,8,7,3423,88070,0.0020449897750511,9.083683433632336e-05,2.044989775051125,0.0908368343363233,3873999533,39171099.43,47932816.37,2024,24.342694979660138,0.2834710004656945,0.091145,0.01671,0.431693,1.464356,2.70805020110221,2.3978952727983707,0.3636363636363636,0.0,0.236734,0.0,0.098899433239625
002425,2020,2020-12-31,102644,I64,2,1,2656,53634,0.0003765060240963,3.728977887161129e-05,0.3765060240963855,0.0372897788716112,12726318410,6496391.46,6501818.01,2020,22.33454867048249,0.1669668357073073,0.024913,-0.26613,0.136429,1.464546,2.3978952727983707,2.3978952727983707,0.4545454545454545,0.0,0.263682,0.0,1.9589826888295303
002425,2021,2021-12-31,102644,I64,1,1,2783,56837,0.0003593244699964,1.759417280996534e-05,0.3593244699964067,0.0175941728099653,10887716680,9215704.06,9222251.24,2021,22.489476646617796,0.1051278962827015,0.01216,0.581572,0.776016,1.681461,2.4849066497880004,2.302585092994046,0.4,0.0,0.2158909999999999,0.0,1.1814308064922825
002425,2022,2022-12-31,102644,I64,6,6,2628,54996,0.002283105022831,0.0001090988435522,2.28310502283105,0.1090988435522583,7738932257,4540814.27,4544159.06,2022,22.338221293551644,0.1171348784705434,-0.142009,-0.334002,0.486144,1.020951,2.5649493574615367,2.302585092994046,0.3,0.0,0.205898,0.0,1.7043049543182482
002425,2023,2023-12-31,102644,I64,2,2,2825,57018,0.0007079646017699,3.507664246378337e-05,0.7079646017699115,0.0350766424637833,10788514126,4273256.96,4276292.85,2023,22.13898365264148,0.133097127894768,-0.18998,-0.306492,0.380668,1.171051,2.6390573296152584,2.1972245773362196,0.3333333333333333,0.0,0.195899,0.0,2.5246584108997743
002425,2024,2024-12-31,102644,I64,0,0,2844,58513,0.0,0.0,0.0,0.0,11051128106,2045970.32,2047263.24,2024,,,,,,,,,,,,,5.401411739931789
002426,2020,2020-12-31,102645,C39,0,0,2623,59718,0.0,0.0,0.0,0.0,24254661473,6269403.5,7330432.74,2020,,,,,,,,,,,,,3.868735115390164
002426,2021,2021-12-31,102645,C39,0,0,2568,56838,0.0,0.0,0.0,0.0,19616704541,7867298.84,8947946.07,2021,22.940711252016413,0.5041916324060485,0.003814,-0.478427,0.055136,1.431012,2.4849066497880004,1.9459101490553132,0.2857142857142857,1.0,0.100553,0.0,2.493448506272834
002426,2022,2022-12-31,102645,C39,0,0,2473,55498,0.0,0.0,0.0,0.0,21337864621,8285927.32,9051191.6,2022,22.869199616234653,0.5003815244434907,-0.028088,-0.176194,0.100929,1.511735,2.5649493574615367,1.791759469228055,0.3333333333333333,1.0,0.100553,0.0,2.5751933123400845
002426,2023,2023-12-31,102645,C39,1,1,2760,60818,0.0003623188405797,1.644250057548752e-05,0.3623188405797101,0.0164425005754875,17564474909,7372269.94,8053151.46,2023,22.739199616278263,0.5503965790010944,-0.115533,-0.162802,0.084646,1.567075,2.6390573296152584,2.302585092994046,0.3,1.0,0.080699,0.0,2.3825056667688975
002426,2024,2024-12-31,102645,C39,3,3,2622,55942,0.0011441647597254,5.362697079117658e-05,1.1441647597254003,0.0536269707911765,30363342785,9118967.71,9119037.45,2024,22.60287210448903,0.6243258947564534,-0.10518,-0.037333,0.055991,2.016341,2.70805020110221,1.9459101490553132,0.2857142857142857,1.0,0.081621,0.0,3.3296907885421168
002427,2020,2020-12-31,102621,C28,0,0,3065,71959,0.0,0.0,0.0,0.0,410133487,1756711.82,1760639.89,2020,,,,,,,,,,,,,0.2334665722235534
002427,2021,2021-12-31,102621,C28,0,0,3170,75501,0.0,0.0,0.0,0.0,486096052,2329369.18,2334380.76,2021,,,,,,,,,,,,,0.2086814130510647
002427,2022,2022-12-31,102621,C28,0,0,3156,78451,0.0,0.0,0.0,0.0,1069971287,6553127.97,6553127.97,2022,,,,,,,,,,,,,0.1632764218703331
002427,2023,2023-12-31,102621,C28,0,0,2918,67138,0.0,0.0,0.0,0.0,1421795546,4970500.15,4976435.52,2023,21.641275522480832,0.6184205226003563,-0.037475,0.054784,0.253888,2.603661,2.6390573296152584,2.5649493574615367,0.3846153846153846,0.0,0.25,1.0,0.2860467766005399
002427,2024,2024-12-31,102621,C28,0,0,2964,64643,0.0,0.0,0.0,0.0,2805564337,3429284.87,3429306.06,2024,21.635628859354565,0.6270398767523205,-0.01075,-0.114496,0.26688,2.003472,2.70805020110221,2.5649493574615367,0.3846153846153846,0.0,0.25,1.0,0.818119358220596
002428,2020,2020-12-31,102622,C32,0,0,1977,46955,0.0,0.0,0.0,0.0,8464756483,7918623.28,8026844.8,2020,21.52023220291927,0.3076121924716417,0.010981,0.60118,0.173409,3.885824,2.3978952727983707,2.3978952727983707,0.4545454545454545,1.0,0.137156,0.0,1.0689682011239712
002428,2021,2021-12-31,102622,C32,1,1,2193,53472,0.0004559963520291,1.8701376421304608e-05,0.4559963520291837,0.0187013764213046,6056185927,7731776.62,7837440.0,2021,21.57720314213579,0.3421490072449868,0.00992,-0.169479,0.097857,3.630786,2.4849066497880004,2.1972245773362196,0.3333333333333333,1.0,0.137156,0.0,0.7832851651888515
002428,2022,2022-12-31,102622,C32,3,3,2248,55596,0.0013345195729537,5.3960716598316424e-05,1.334519572953737,0.0539607165983164,2820186638,6005008.51,6087078.4,2022,21.604129147382327,0.3831348256941227,-0.023948,-0.035732,0.147944,2.880078,2.5649493574615367,2.1972245773362196,0.3333333333333333,1.0,0.137156,0.0,0.4696390743333018
002428,2023,2023-12-31,102622,C32,5,5,2268,55255,0.0022045855379188,9.04895484571532e-05,2.204585537918871,0.0904895484571532,6366489862,7962880.15,8052969.6,2023,21.67076296210235,0.4186148900213175,0.003826,0.252292,0.044554,3.540505,2.6390573296152584,2.302585092994046,0.4,1.0,0.137156,0.0,0.7995209951766008
002428,2024,2024-12-31,102622,C32,5,5,2296,57642,0.002177700348432,8.674230595746157e-05,2.177700348432056,0.0867423059574615,10304785297,12342373.31,12343968.0,2024,21.87933226793212,0.5252599961273524,0.0167,0.142007,0.469809,4.409734,2.70805020110221,1.9459101490553132,0.4285714285714285,1.0,0.137156,0.0,0.8349111664489105
002429,2020,2020-12-31,102696,C39,8,8,2649,61645,0.0030200075500188,0.000129775326466,3.020007550018875,0.1297753264660556,23016711466,27877068.74,28067031.76,2020,24.002397401282508,0.5575715171820677,0.072724,0.51751,0.225344,1.610443,2.3978952727983707,2.0794415416798357,0.375,0.0,0.5450010000000001,0.0,0.8256503465507471
002429,2021,2021-12-31,102696,C39,7,6,2730,63266,0.0021978021978021,0.000110643947776,2.197802197802198,0.1106439477760566,11756923205,21852024.85,22000931.35,2021,23.965549240118953,0.4936421139102534,0.015495,0.116509,0.132058,1.350928,2.4849066497880004,2.1972245773362196,0.3333333333333333,0.0,0.394868,0.0,0.5380244295759163
002429,2022,2022-12-31,102696,C39,3,3,2620,63012,0.0011450381679389,4.760997905160922e-05,1.1450381679389314,0.0476099790516092,5456384611,15692091.92,15799022.72,2022,23.9661724129676,0.4574541944182883,0.045592,-0.333202,0.241591,1.073752,2.5649493574615367,2.5649493574615367,0.3846153846153846,0.0,0.196398,1.0,0.3477155651915146
002429,2023,2023-12-31,102696,C39,2,2,2808,62762,0.0007122507122507,3.186641598419426e-05,0.7122507122507122,0.0318664159841942,6725453009,25245778.24,25260328.59,2023,24.008810885899603,0.4302037297432112,0.063037,0.142307,0.408666,1.375234,2.6390573296152584,2.1972245773362196,0.3333333333333333,0.0,0.196398,1.0,0.2663991161240589
002429,2024,2024-12-31,102696,C39,3,3,2763,60797,0.001085776330076,4.9344540026646055e-05,1.0857763300760044,0.049344540026646,12871345208,26150644.84,26165716.71,2024,24.090597129086163,0.437020862611631,0.062142,0.184031,0.438404,1.33906,2.70805020110221,2.3978952727983707,0.2727272727272727,0.0,0.196398,1.0,0.4921999165508914
002430,2020,2020-12-31,102698,C35,0,0,2366,51506,0.0,0.0,0.0,0.0,2645389466,28035572.53,28060323.87,2020,23.39295075402296,0.5267025527831978,0.068439,0.223984,0.227247,2.469258,2.3978952727983707,2.1972245773362196,0.3333333333333333,0.0,0.54401,1.0,0.0943583179251734
002430,2021,2021-12-31,102698,C35,0,0,2707,59908,0.0,0.0,0.0,0.0,2211421575,28925416.99,28947759.35,2021,23.498804651252307,0.5104870356841354,0.083617,0.185323,0.238869,2.313378,2.4849066497880004,2.302585092994046,0.3,0.0,0.54401,1.0,0.0764525391549074
002430,2022,2022-12-31,102698,C35,0,0,2696,61770,0.0,0.0,0.0,0.0,1539017118,37954246.07,38751406.9,2022,23.68017652860228,0.5342999276220647,0.072752,0.077907,0.380847,2.516721,2.5649493574615367,2.3978952727983707,0.4545454545454545,0.0,0.532994,1.0,0.0405492738588865
002430,2023,2023-12-31,102698,C35,0,0,3186,69281,0.0,0.0,0.0,0.0,1188325266,28167024.56,28751661.83,2023,23.842114281336045,0.5543059058475099,0.06092,0.039505,0.264691,1.808576,2.6390573296152584,2.3978952727983707,0.2727272727272727,1.0,0.533119,1.0,0.0421885266393221
002430,2024,2024-12-31,102698,C35,0,0,3460,79282,0.0,0.0,0.0,0.0,1771355184,21030512.97,21450245.16,2024,23.904247664754276,0.5684087995203775,0.04247,0.030617,0.234523,1.454145,2.70805020110221,2.3978952727983707,0.3636363636363636,0.0,0.533347,1.0,0.0842278638912344
002432,2020,2020-12-31,101925,C35,25,21,2959,62383,0.0070969922271037,0.0004007502043826,7.096992227103751,0.4007502043826042,5772608010,3994798.65,3994798.65,2020,21.622841857374876,0.2587260207045778,0.107678,1.783054,1.110213,1.883579,2.3978952727983707,1.9459101490553132,0.5714285714285714,1.0,0.274945,0.0,1.4450310305376717
002432,2021,2021-12-31,101925,C35,30,23,3089,65407,0.0074457753318225,0.0004586665035852,7.445775331822596,0.4586665035852431,3570945888,23126441.37,23714779.74,2021,22.091988519008,0.2783841880370725,0.255226,0.19356,0.521067,6.063933,2.4849066497880004,1.9459101490553132,0.5714285714285714,1.0,0.22747,0.0,0.1544096573644179
002432,2022,2022-12-31,101925,C35,11,10,2896,64090,0.0034530386740331,0.0001716336401934,3.453038674033149,0.1716336401934779,11711156821,23303979.7,24606910.62,2022,23.801989256867945,0.0785039975863103,0.2384,1.835783,6.959554,1.211984,2.5649493574615367,1.9459101490553132,0.4285714285714285,1.0,0.2432669999999999,0.0,0.5025389213242406
002432,2023,2023-12-31,101925,C35,22,20,3294,71391,0.0060716454159077,0.000308162093261,6.071645415907711,0.3081620932610553,1920137741,17786582.87,18310124.0,2023,23.842061261342028,0.1235550312451615,0.060845,-0.595344,1.50935,0.942074,2.6390573296152584,1.9459101490553132,0.5714285714285714,1.0,0.2386789999999999,0.0,0.1079542796406738
