code,report_year,total_ai_sentences,innovation_sentences,risk_sentences,neutral_sentences,mixed_sentences,total_sentences_in_report,AI_Disclosure,AI_Innovation_Disclosure,AI_Risk_Disclosure,AI_Innovation_Ratio,AI_Risk_Ratio,Y_return,Size,Lev,ROA,Growth,CashRatio,TobinQ,ListAge,Board,Indep,Dual,Top1,SOE
000036,2022,2,2,0,0,0,1132,0.00176678445229682,0.00176678445229682,0.0,1.0,0.0,-0.051152,22.94636519059651,0.3222535740015797,0.063675,0.245503,1.65871,0.973045,3.367295829986474,2.302585092994046,0.3,0.0,0.282136,0.0
000036,2023,1,1,0,0,0,1231,0.0008123476848090983,0.0008123476848090983,0.0,1.0,0.0,-0.031111,22.85127288296274,0.2611666966808932,0.011302,-0.595344,1.213002,0.948672,3.4011973816621555,2.4849066497880004,0.5,0.0,0.282136,0.0
000037,2019,1,1,0,0,0,1113,0.0008984725965858042,0.0008984725965858042,0.0,1.0,0.0,,21.892417890881905,0.3593275413632321,0.007874,-0.351396,0.755167,2.008369,3.258096538021482,2.4849066497880004,0.3333333333333333,0.0,0.152835,0.0
000037,2020,3,2,0,1,0,1047,0.002865329512893983,0.001910219675262655,0.0,0.6666666666666666,0.0,-0.127592,21.828797772892433,0.30888468440419037,0.02177,-0.194118,0.93315,1.83095,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.152835,0.0
000037,2021,4,2,0,2,0,1029,0.003887269193391642,0.001943634596695821,0.0,0.5,0.0,-0.282051,21.749308445112508,0.43428662450412725,-0.175328,-0.231492,0.622089,1.60929,3.332204510175204,2.4849066497880004,0.25,0.0,0.152835,0.0
000037,2022,2,0,1,1,0,1002,0.001996007984031936,0.0,0.000998003992015968,0.0,0.5,0.022959,21.681165330618423,0.4655781141412026,-0.06876,-0.083135,0.596748,1.74268,3.367295829986474,2.3978952727983707,0.36363636363636365,0.0,0.152835,0.0
000037,2023,4,2,1,1,0,1050,0.00380952380952381,0.001904761904761905,0.0009523809523809524,0.5,0.25,0.024938,21.440796015678448,0.32134436868818256,-0.000862,-0.150451,0.752734,1.888346,3.4011973816621555,2.1972245773362196,0.3333333333333333,0.0,0.152835,0.0
000038,2019,1,1,0,0,0,1346,0.0007429420505200594,0.0007429420505200594,0.0,1.0,0.0,,21.793877829970004,0.059551061562431,0.041643,-0.285867,5.300875,1.523644,3.258096538021482,2.5649493574615367,0.3076923076923077,1.0,0.21423999999999999,0.0
000038,2020,1,1,0,0,0,1258,0.000794912559618442,0.000794912559618442,0.0,1.0,0.0,-0.189873,21.898375399094338,0.10201668814523875,0.025811,0.160993,1.849499,1.296918,3.295836866004329,1.791759469228055,0.5,1.0,0.21423999999999999,0.0
000038,2021,2,1,0,0,1,1132,0.00176678445229682,0.0008833922261484099,0.0,0.5,0.0,-0.105208,21.788198224862114,0.22837468369568414,-0.224049,0.060489,0.926628,1.35379,3.332204510175204,1.9459101490553132,0.42857142857142855,1.0,0.21423999999999999,0.0
000039,2019,50,40,2,8,0,3184,0.0157035175879397,0.01256281407035176,0.000628140703517588,0.8,0.04,,25.87138524054546,0.680211662568773,0.015167,-0.082166,0.125381,0.951001,3.258096538021482,2.3978952727983707,0.45454545454545453,0.0,0.581175,0.0
000039,2020,53,45,1,7,0,3458,0.01532677848467322,0.0130133024869867,0.0002891844997108155,0.8490566037735849,0.01886792452830189,0.538697,25.708320115772807,0.6316716540874815,0.037772,0.097229,0.1884,1.000103,3.295836866004329,2.302585092994046,0.3,1.0,0.581998,0.0
000039,2021,44,36,0,8,0,3187,0.01380608722936931,0.01129588955130217,0.0,0.8181818181818182,0.0,0.163442,25.762310411996282,0.6307726376207446,0.055639,0.738504,0.243096,1.013026,3.332204510175204,2.302585092994046,0.3,1.0,0.593102,0.0
000039,2022,41,33,1,7,0,3102,0.01321727917472598,0.01063829787234043,0.0003223726627981947,0.8048780487804879,0.02439024390243903,-0.344406,25.7061869429206,0.5705544489258183,0.030652,-0.135369,0.252584,0.92777,3.367295829986474,2.4849066497880004,0.4166666666666667,1.0,0.591719,0.0
000039,2023,48,35,2,11,0,3297,0.01455868971792539,0.01061571125265393,0.0006066120715802245,0.7291666666666666,0.04166666666666666,0.112216,25.80939957841845,0.6004632894546562,0.012113,-0.096986,0.257654,0.938323,3.4011973816621555,2.1972245773362196,0.3333333333333333,0.0,0.581379,0.0
000042,2022,1,0,0,1,0,1078,0.0009276437847866419,0.0,0.0,0.0,0.0,-0.010918,24.325691149277247,0.7760500241225389,0.000231,-0.183618,0.050241,0.92004,3.367295829986474,2.302585092994046,0.3,1.0,0.526261,0.0
000045,2019,1,1,0,0,0,1208,0.0008278145695364238,0.0008278145695364238,0.0,1.0,0.0,,22.234296754307632,0.14935435689585783,-0.004049,0.69621,0.553254,0.942106,3.258096538021482,2.3978952727983707,0.36363636363636365,0.0,0.45955599999999996,1.0
000045,2020,3,3,0,0,0,1276,0.002351097178683386,0.002351097178683386,0.0,1.0,0.0,-0.037584,22.32659463714233,0.21535809676069032,0.009156,-0.022806,0.499483,0.902737,3.295836866004329,2.5649493574615367,0.3076923076923077,0.0,0.46097299999999997,1.0
000045,2021,2,2,0,0,0,1316,0.001519756838905775,0.001519756838905775,0.0,1.0,0.0,0.329149,22.44112532853659,0.2886914321430863,0.01425,0.087618,0.403537,1.099312,3.332204510175204,2.4849066497880004,0.25,0.0,0.462111,1.0
000045,2022,1,1,0,0,0,1321,0.000757002271006813,0.000757002271006813,0.0,1.0,0.0,0.172632,22.44908800593917,0.2823671451483429,0.019997,0.237271,1.087309,1.216359,3.367295829986474,2.302585092994046,0.3,0.0,0.462111,1.0
000045,2023,3,3,0,0,0,1259,0.00238284352660842,0.00238284352660842,0.0,1.0,0.0,0.069432,22.454889941511397,0.2722041343161129,0.022568,0.085162,0.521983,1.254574,3.4011973816621555,2.4849066497880004,0.4166666666666667,0.0,0.462111,1.0
000048,2019,3,3,0,0,0,1555,0.001929260450160772,0.001929260450160772,0.0,1.0,0.0,,22.590750027884127,0.63261181851384,0.198764,0.431134,0.377899,1.977623,3.258096538021482,2.3978952727983707,0.36363636363636365,0.0,0.416499,0.0
000048,2020,4,3,0,1,0,1408,0.002840909090909091,0.002130681818181818,0.0,0.75,0.0,0.093389,23.016179704858818,0.719174331170966,0.107197,-0.172244,0.567808,1.649736,3.295836866004329,2.5649493574615367,0.38461538461538464,0.0,0.428823,0.0
000048,2021,3,2,0,1,0,1370,0.00218978102189781,0.00145985401459854,0.0,0.6666666666666666,0.0,0.048166,23.420090622720863,0.8274642688680561,0.032227,-0.208775,0.319993,1.438099,3.332204510175204,2.4849066497880004,0.4166666666666667,0.0,0.43038,0.0
000048,2022,4,3,0,1,0,1302,0.003072196620583717,0.002304147465437788,0.0,0.75,0.0,0.106297,23.587524356918237,0.8481747326562666,0.049189,0.861153,0.157025,1.380782,3.367295829986474,2.6390573296152584,0.35714285714285715,0.0,0.380689,0.0
000048,2023,7,6,0,1,0,1309,0.0053475935828877,0.004583651642475172,0.0,0.8571428571428571,0.0,0.081232,23.218778465971184,0.6778470005682111,0.118498,1.071,0.16028,1.471819,3.4011973816621555,2.3978952727983707,0.36363636363636365,0.0,0.294369,0.0
000049,2019,19,18,0,1,0,1117,0.01700984780662489,0.01611459265890779,0.0,0.9473684210526315,0.0,,22.89462036298765,0.6737512958030035,0.076152,0.069189,0.086872,1.630247,3.2188758248682006,2.4849066497880004,0.5,0.0,0.448012,1.0
000049,2020,18,18,0,0,0,1129,0.01594331266607617,0.01594331266607617,0.0,1.0,0.0,0.676485,22.924846570577195,0.6877706542921377,0.083133,0.051789,0.079138,2.225623,3.258096538021482,2.302585092994046,0.3,0.0,0.448012,1.0
000049,2021,16,16,0,0,0,1265,0.01264822134387352,0.01264822134387352,0.0,1.0,0.0,0.26574,23.100674269483687,0.6817889024458623,0.079954,0.003765,0.0344,2.299053,3.295836866004329,2.3978952727983707,0.2727272727272727,0.0,0.22859100000000002,1.0
000049,2022,18,17,0,1,0,1361,0.01322556943423953,0.01249081557678178,0.0,0.9444444444444444,0.0,-0.241598,23.250158078675735,0.6624422731599272,0.07319,0.117009,0.095477,1.702372,3.332204510175204,2.1972245773362196,0.3333333333333333,0.0,0.229287,1.0
000049,2023,15,13,1,1,0,1419,0.0105708245243129,0.009161381254404511,0.0007047216349541931,0.8666666666666667,0.06666666666666667,-0.283057,23.52669204353669,0.6135041781945552,0.035204,-0.067323,0.51028,1.245578,3.367295829986474,2.1972245773362196,0.3333333333333333,0.0,0.23200800000000002,1.0
000050,2019,15,12,0,3,0,1847,0.008121277747698972,0.006497022198159177,0.0,0.8,0.0,,24.90456773687713,0.5919509091701933,0.013218,0.047401,0.157739,1.09082,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.190228,1.0
000050,2020,11,9,1,1,0,1835,0.005994550408719346,0.004904632152588556,0.0005449591280653951,0.8181818181818182,0.09090909090909091,-0.090239,25.021337388346375,0.5436468143254305,0.021215,-0.034649,0.262692,1.026898,3.258096538021482,2.3978952727983707,0.2727272727272727,0.0,0.158523,1.0
000050,2021,11,10,1,0,0,1830,0.006010928961748634,0.00546448087431694,0.000546448087431694,0.9090909090909091,0.09090909090909091,-0.11194,25.110682117317154,0.5664353591181456,0.020033,0.088821,0.188389,0.966506,3.295836866004329,2.772588722239781,0.25,0.0,0.158523,1.0
000050,2022,9,7,1,1,0,1911,0.004709576138147566,0.003663003663003663,0.0005232862375719519,0.7777777777777778,0.1111111111111111,-0.329493,25.117583544841704,0.6263413762168355,0.001376,-0.011993,0.42163,0.89284,3.332204510175204,2.833213344056216,0.4117647058823529,0.0,0.158523,1.0
000050,2023,12,10,1,1,0,1942,0.006179196704428424,0.005149330587023687,0.0005149330587023687,0.8333333333333334,0.08333333333333333,0.229792,25.129696229193875,0.6463156581397317,-0.025894,0.026197,0.398398,0.966762,3.367295829986474,2.70805020110221,0.3333333333333333,0.0,0.158523,1.0
000055,2019,16,13,0,3,0,1373,0.01165331391114348,0.009468317552804079,0.0,0.8125,0.0,,23.1542410294982,0.5399101683728033,0.031483,-0.014082,0.16082,0.943638,3.1780538303479458,1.9459101490553132,0.42857142857142855,1.0,0.10222899999999999,0.0
000055,2020,13,10,0,3,0,1348,0.009643916913946587,0.00741839762611276,0.0,0.7692307692307693,0.0,-0.064182,23.19701524643344,0.5409571484226817,0.03286,-0.008801,0.241605,0.884892,3.2188758248682006,2.1972245773362196,0.5555555555555556,1.0,0.108711,0.0
000055,2021,12,11,0,1,0,1443,0.008316008316008316,0.007623007623007623,0.0,0.9166666666666666,0.0,0.111857,23.229716939199754,0.5439971003091558,0.01878,0.194149,0.220239,0.88868,3.258096538021482,1.9459101490553132,0.42857142857142855,1.0,0.11112399999999999,0.0
000055,2022,14,13,0,1,0,1393,0.01005025125628141,0.00933237616654702,0.0,0.9285714285714286,0.0,-0.038229,23.26841941323452,0.543326752182967,0.022886,0.081302,0.178954,0.855185,3.295836866004329,1.9459101490553132,0.42857142857142855,1.0,0.11112399999999999,0.0
000055,2023,20,19,0,1,0,1459,0.01370801919122687,0.01302261823166552,0.0,0.95,0.0,-0.033827,23.316754198031003,0.5488459108396522,0.021205,0.115735,0.139212,0.825576,3.332204510175204,2.302585092994046,0.5,0.0,0.11112399999999999,0.0
000058,2019,1,1,0,0,0,1271,0.0007867820613690008,0.0007867820613690008,0.0,1.0,0.0,,22.546297670951436,0.5944516638390518,0.015492,-0.070096,0.382349,1.473676,3.1780538303479458,2.70805020110221,0.4,0.0,0.567001,1.0
000058,2020,5,5,0,0,0,1089,0.004591368227731864,0.004591368227731864,0.0,1.0,0.0,-0.081633,22.486450422591513,0.5744476837033021,0.005022,-0.059979,0.321847,1.432265,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.567001,1.0
000058,2021,6,6,0,0,0,1185,0.005063291139240506,0.005063291139240506,0.0,1.0,0.0,0.002976,22.451796729376607,0.543140453974149,0.017242,0.421032,0.494364,1.424597,3.258096538021482,2.3978952727983707,0.36363636363636365,0.0,0.567001,1.0
000058,2022,3,3,0,0,0,1149,0.002610966057441253,0.002610966057441253,0.0,1.0,0.0,0.175334,22.39450252432929,0.5389457525527267,0.007315,-0.083147,0.471299,2.082663,3.295836866004329,2.302585092994046,0.3,0.0,0.565434,1.0
000058,2023,2,2,0,0,0,1135,0.001762114537444934,0.001762114537444934,0.0,1.0,0.0,-0.091139,22.40598152473779,0.534448611034713,0.021282,0.06576,0.540775,1.917322,3.332204510175204,2.302585092994046,0.4,0.0,0.565434,1.0
000059,2019,1,1,0,0,0,921,0.001085776330076004,0.001085776330076004,0.0,1.0,0.0,,24.102871869080392,0.5181703227003795,0.033002,0.079738,0.786641,0.849944,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.321623,1.0
000059,2020,2,2,0,0,0,853,0.002344665885111371,0.002344665885111371,0.0,1.0,0.0,-0.055008,24.051880067342363,0.4941894293068081,0.01205,-0.23154,1.038207,0.810643,3.1780538303479458,2.302585092994046,0.3,0.0,0.271623,1.0
000059,2021,2,2,0,0,0,923,0.002166847237269772,0.002166847237269772,0.0,1.0,0.0,0.333152,24.192615983555264,0.5365498246210489,0.031232,0.266608,1.404338,0.89911,3.2188758248682006,2.4849066497880004,0.25,0.0,0.271623,1.0
000059,2022,4,4,0,0,0,875,0.004571428571428572,0.004571428571428572,0.0,1.0,0.0,-0.035989,24.208597784557952,0.5371969640679922,0.018285,0.272612,0.890663,0.870483,3.258096538021482,2.3978952727983707,0.2727272727272727,0.0,0.271623,1.0
000059,2023,2,2,0,0,0,810,0.002469135802469136,0.002469135802469136,0.0,1.0,0.0,-0.173235,24.18551522899271,0.5303718924499552,0.002576,-0.059519,1.38407,0.805735,3.295836866004329,2.302585092994046,0.3,0.0,0.271623,1.0
000060,2019,2,1,0,1,0,1272,0.001572327044025157,0.0007861635220125787,0.0,0.5,0.0,,23.734901067829096,0.44077298537051635,0.043759,0.142116,0.313585,1.196076,3.1354942159291497,2.302585092994046,0.3,0.0,0.275064,1.0
000060,2020,2,2,0,0,0,1365,0.001465201465201465,0.001465201465201465,0.0,1.0,0.0,0.137674,23.915729212286763,0.472590178453186,0.049244,0.325677,0.325132,1.17918,3.1780538303479458,2.70805020110221,0.3333333333333333,0.0,0.275064,1.0
000060,2021,1,1,0,0,0,1523,0.0006565988181221273,0.0006565988181221273,0.0,1.0,0.0,0.0361,24.041231283757647,0.5013861455169428,0.047009,0.470556,0.217601,1.150575,3.2188758248682006,2.302585092994046,0.3,0.0,0.328806,1.0
000060,2023,5,5,0,0,0,1593,0.003138731952291274,0.003138731952291274,0.0,1.0,0.0,0.078049,24.485035923381133,0.6022019896454225,0.027482,0.185346,0.247396,0.977487,3.295836866004329,2.6390573296152584,0.2857142857142857,0.0,0.348997,1.0
000061,2020,5,3,0,1,1,1413,0.003538570417551309,0.002123142250530786,0.0,0.6,0.0,0.271914,23.688806085972242,0.6344509078855186,0.022669,0.112685,0.185557,1.250913,3.1780538303479458,2.5649493574615367,0.38461538461538464,0.0,0.33997,1.0
000061,2021,7,6,0,0,1,1367,0.005120702267739576,0.004389173372348208,0.0,0.8571428571428571,0.0,-0.085106,23.751940595816816,0.6382940499447856,0.024733,0.2891,0.195261,1.162902,3.2188758248682006,2.6390573296152584,0.35714285714285715,0.0,0.33997,1.0
000061,2022,3,3,0,0,0,1191,0.002518891687657431,0.002518891687657431,0.0,1.0,0.0,-0.097027,23.767195620169606,0.6418412536906941,0.015716,0.063878,0.166161,1.102717,3.258096538021482,2.8903717578961645,0.42105263157894735,0.0,0.33997,1.0
000061,2023,4,3,1,0,0,1379,0.00290065264684554,0.002175489485134155,0.0007251631617113851,0.75,0.25,0.142105,23.781224271078838,0.6281199905235941,0.028316,0.261062,0.180166,1.143966,3.295836866004329,2.833213344056216,0.47058823529411764,0.0,0.33997,1.0
000062,2019,8,7,0,1,0,1198,0.00667779632721202,0.005843071786310518,0.0,0.875,0.0,,23.15252528778117,0.49682456142066067,0.066251,0.216579,0.322604,1.808013,3.1354942159291497,2.1972245773362196,0.3333333333333333,1.0,0.707561,0.0
000062,2020,7,7,0,0,0,1121,0.006244424620874219,0.006244424620874219,0.0,1.0,0.0,-0.115871,23.228053336684354,0.5015901178475999,0.061017,0.137629,0.364708,1.563774,3.1780538303479458,2.1972245773362196,0.3333333333333333,1.0,0.707561,0.0
000062,2021,10,8,1,1,0,1193,0.008382229673093043,0.006705783738474434,0.0008382229673093043,0.8,0.1,0.401125,23.4811753187112,0.5689126702509406,0.074457,0.398604,0.355432,1.710958,3.2188758248682006,2.1972245773362196,0.3333333333333333,1.0,0.605258,0.0
000062,2022,17,17,0,0,0,1258,0.01351351351351351,0.01351351351351351,0.0,1.0,0.0,-0.273941,23.518316638072623,0.5218900194444381,0.067208,0.048191,0.436497,1.301927,3.258096538021482,2.302585092994046,0.4,0.0,0.572751,0.0
000062,2023,30,28,0,2,0,1292,0.02321981424148607,0.021671826625387,0.0,0.9333333333333333,0.0,-0.048321,23.599402968111345,0.5480125868892505,0.032448,-0.139824,0.393244,1.21198,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.43985199999999997,0.0
000063,2019,31,18,0,12,1,2169,0.01429230059935454,0.008298755186721992,0.0,0.5806451612903226,0.0,,25.673458282287843,0.7312059197971759,0.042703,0.061083,0.33773,1.649357,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.271754,0.0
000063,2020,28,13,0,14,1,2192,0.01277372262773723,0.005930656934306569,0.0,0.4642857142857143,0.0,-0.043515,25.738124905003946,0.6938126279973913,0.032358,0.118079,0.434285,1.545838,3.1780538303479458,2.302585092994046,0.4,0.0,0.224449,0.0
000063,2021,49,25,0,23,1,2406,0.02036575228595179,0.01039068994181214,0.0,0.5102040816326531,0.0,0.001486,25.85176371909023,0.6842463940276159,0.044057,0.128841,0.514468,1.512459,3.2188758248682006,2.1972245773362196,0.3333333333333333,0.0,0.213046,0.0
000063,2022,48,26,1,20,1,2227,0.02155365963179165,0.01167489896722048,0.000449034575662326,0.5416666666666666,0.02083333333333333,-0.219104,25.921506338073627,0.6709475160739296,0.04456,0.073635,0.600225,1.292252,3.258096538021482,2.1972245773362196,0.3333333333333333,0.0,0.212807,0.0
000063,2023,76,55,1,19,1,2088,0.03639846743295019,0.02634099616858238,0.0004789272030651341,0.7236842105263158,0.0131578947368421,0.039443,26.026363350366378,0.6599720495272059,0.048393,0.010544,0.614391,1.244365,3.295836866004329,2.1972245773362196,0.3333333333333333,0.0,0.200905,0.0
000065,2019,16,12,0,4,0,1550,0.01032258064516129,0.007741935483870968,0.0,0.75,0.0,,23.414244763861063,0.6301367635149212,0.056468,0.108077,0.367054,1.066633,3.091042453358316,2.302585092994046,0.3,0.0,0.431718,1.0
000065,2020,17,11,0,6,0,1478,0.0115020297699594,0.007442489851150203,0.0,0.6470588235294118,0.0,-0.126936,23.61814884914366,0.6555966929761918,0.047774,0.161886,0.656345,0.976456,3.1354942159291497,2.70805020110221,0.26666666666666666,0.0,0.431712,1.0
000065,2021,16,10,0,5,1,1529,0.0104643557880968,0.006540222367560497,0.0,0.625,0.0,0.16319,23.68563836928961,0.6462999464541107,0.036182,0.015513,0.391457,0.991091,3.1780538303479458,2.4849066497880004,0.3333333333333333,0.0,0.428943,1.0
000065,2022,13,8,1,3,1,1260,0.01031746031746032,0.006349206349206349,0.0007936507936507937,0.6153846153846154,0.07692307692307693,0.065091,23.8179598635048,0.6124011088104877,0.038786,0.029369,0.530593,0.987956,3.2188758248682006,2.833213344056216,0.23529411764705882,0.0,0.43113500000000005,1.0
000065,2023,12,9,1,2,0,1227,0.009779951100244499,0.007334963325183374,0.0008149959250203749,0.75,0.08333333333333333,0.367697,23.891250055952053,0.6087953915826596,0.04161,0.599603,0.408139,1.07408,3.258096538021482,2.772588722239781,0.3125,0.0,0.43101300000000003,1.0
000066,2019,20,12,2,5,1,1846,0.01083423618634886,0.006500541711809318,0.001083423618634886,0.6,0.1,,23.799227538411706,0.6008094476840553,0.060487,0.083351,0.397225,2.448832,3.1354942159291497,2.4849066497880004,0.3333333333333333,0.0,0.405877,1.0
000066,2020,16,10,4,2,0,1855,0.00862533692722372,0.005390835579514825,0.00215633423180593,0.625,0.25,0.226028,24.038551854530468,0.6604812387831491,0.039617,0.3322,0.375356,2.680101,3.1780538303479458,2.5649493574615367,0.3076923076923077,0.0,0.41509700000000005,1.0
000066,2021,15,12,2,1,0,1813,0.00827357970215113,0.006618863761720904,0.001103143960286818,0.8,0.1333333333333333,-0.249789,24.210969288612844,0.6709544655306379,0.022659,0.231505,0.23563,1.942793,3.2188758248682006,2.5649493574615367,0.3076923076923077,0.0,0.41365900000000005,1.0
000066,2022,17,9,1,6,1,1549,0.01097482246610717,0.005810200129115558,0.0006455777921239509,0.5294117647058824,0.05882352941176471,-0.276328,24.245840364226886,0.5616311114215363,0.006797,-0.211524,0.349377,1.519986,3.258096538021482,2.302585092994046,0.3,0.0,0.39345399999999997,1.0
000066,2023,32,17,2,13,0,1527,0.02095612311722331,0.01113294040602488,0.001309757694826457,0.53125,0.0625,-0.007157,24.25349603503066,0.593416730183117,-0.025651,-0.04328,0.386665,1.536391,3.295836866004329,2.4849066497880004,0.25,0.0,0.39345399999999997,1.0
000068,2019,2,1,0,1,0,1237,0.001616814874696847,0.0008084074373484236,0.0,0.5,0.0,,22.05465285456354,0.7471294167942732,0.001994,0.093188,0.359272,1.855819,3.1354942159291497,2.4849066497880004,0.3333333333333333,1.0,0.26476700000000003,1.0
000068,2020,6,4,0,2,0,1253,0.004788507581803671,0.003192338387869114,0.0,0.6666666666666666,0.0,-0.220624,22.035327529460222,0.7904409235965535,-0.047752,0.015965,0.576532,1.671388,3.1780538303479458,2.8903717578961645,0.3684210526315789,0.0,0.26476700000000003,1.0
000068,2021,9,4,0,4,1,1476,0.006097560975609756,0.002710027100271003,0.0,0.4444444444444444,0.0,0.064615,22.116454005966652,0.8366335388581941,-0.030564,2.032211,0.185891,1.701422,3.2188758248682006,2.70805020110221,0.26666666666666666,0.0,0.26476700000000003,1.0
000068,2022,6,3,0,3,0,1327,0.00452147701582517,0.002260738507912585,0.0,0.5,0.0,0.106936,22.184023680074798,0.9016816870274581,-0.056224,0.184593,0.086923,1.796402,3.258096538021482,2.70805020110221,0.3333333333333333,0.0,0.26476700000000003,1.0
000068,2023,7,5,0,2,0,1317,0.005315110098709187,0.003796507213363705,0.0,0.7142857142857143,0.0,-0.075718,22.169196455519792,0.7504618340424559,0.148596,-0.16906,0.147856,1.589789,3.295836866004329,2.6390573296152584,0.35714285714285715,0.0,0.26476700000000003,1.0
000069,2019,3,2,0,1,0,1414,0.002121640735502122,0.001414427157001414,0.0,0.6666666666666666,0.0,,26.368614346058067,0.7497672327912595,0.042487,0.246824,0.177012,0.929928,3.1354942159291497,2.4849066497880004,0.6,0.0,0.470062,1.0
000069,2020,7,4,0,3,0,1379,0.005076142131979695,0.00290065264684554,0.0,0.5714285714285714,0.0,-0.050757,26.39779931100624,0.7582602646029916,0.037605,0.363899,0.260252,0.901594,3.1780538303479458,2.4849066497880004,0.6,0.0,0.470103,1.0
000069,2021,3,2,0,1,0,1316,0.002279635258358662,0.001519756838905775,0.0,0.6666666666666666,0.0,0.049365,26.452283414091898,0.748394438218372,0.015209,0.253036,0.277763,0.887026,3.2188758248682006,2.0794415416798357,0.5,0.0,0.470103,1.0
000069,2022,5,2,0,3,0,1218,0.004105090311986864,0.001642036124794745,0.0,0.4,0.0,-0.228693,26.426023458049734,0.7438909795917853,-0.02925,-0.251663,0.228023,0.875379,3.258096538021482,2.0794415416798357,0.5,0.0,0.470103,1.0
000069,2023,3,2,1,0,0,1032,0.002906976744186046,0.001937984496124031,0.0009689922480620155,0.6666666666666666,0.3333333333333333,-0.41651,26.440289979135773,0.7681194662689839,-0.022083,-0.273854,0.227948,0.859585,3.295836866004329,1.9459101490553132,0.5714285714285714,0.0,0.470103,1.0
000070,2019,15,14,0,1,0,1377,0.01089324618736384,0.01016702977487291,0.0,0.9333333333333333,0.0,,22.68192040854177,0.5930997150898824,0.051341,-0.241438,0.186095,1.818358,2.995732273553991,2.1972245773362196,0.3333333333333333,0.0,0.36174,1.0
000070,2020,17,14,0,3,0,1490,0.01140939597315436,0.009395973154362415,0.0,0.8235294117647058,0.0,-0.144793,23.034377205897705,0.7050363298162835,0.00679,0.091044,0.488807,1.438944,3.044522437723423,2.1972245773362196,0.3333333333333333,0.0,0.361042,1.0
000070,2021,23,19,0,4,0,1574,0.01461245235069886,0.01207115628970775,0.0,0.8260869565217391,0.0,-0.294245,22.84238864815067,0.697190668378209,-0.065421,-0.027865,0.504983,1.34768,3.091042453358316,2.6390573296152584,0.35714285714285715,0.0,0.370702,1.0
000070,2022,32,23,2,6,1,1299,0.02463433410315627,0.01770592763664357,0.001539645881447267,0.71875,0.0625,0.064615,22.786707960383595,0.6994940927836926,0.006656,-0.086962,0.169809,1.435688,3.1354942159291497,2.302585092994046,0.3,0.0,0.373153,1.0
000070,2023,39,22,1,16,0,1359,0.02869757174392936,0.01618837380426785,0.0007358351729212656,0.5641025641025641,0.02564102564102564,0.147399,22.81357379137942,0.6922809939561353,-0.028149,0.177898,0.165021,1.568685,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.361774,1.0
000078,2019,2,2,0,0,0,1352,0.001479289940828402,0.001479289940828402,0.0,1.0,0.0,,24.440933984188394,0.8093021579278291,0.012514,0.081077,0.043277,1.056568,3.091042453358316,2.3978952727983707,0.36363636363636365,0.0,0.44032899999999997,0.0
000078,2020,4,4,0,0,0,1413,0.002830856334041048,0.002830856334041048,0.0,1.0,0.0,0.075067,24.405133428479132,0.8114375679135278,-0.001021,-0.035433,0.046766,1.084948,3.1354942159291497,2.1972245773362196,0.3333333333333333,0.0,0.44221,0.0
000078,2021,7,7,0,0,0,1508,0.004641909814323607,0.004641909814323607,0.0,1.0,0.0,-0.119701,24.350372260283088,0.805651320561112,0.00667,0.025763,0.032922,1.060871,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.44221,0.0
000078,2022,11,11,0,0,0,1596,0.006892230576441102,0.006892230576441102,0.0,1.0,0.0,-0.05949,24.313768001665967,0.8314469763734962,-0.026867,-0.078403,0.032414,1.079391,3.2188758248682006,2.5649493574615367,0.38461538461538464,0.0,0.44221,0.0
000078,2023,10,7,0,3,0,1459,0.006854009595613434,0.004797806716929404,0.0,0.7,0.0,-0.054217,24.198478150946457,0.8694478816324893,-0.050148,-0.037428,0.040995,1.130622,3.258096538021482,2.302585092994046,0.4,0.0,0.44221,0.0
000088,2019,1,1,0,0,0,1099,0.0009099181073703367,0.0009099181073703367,0.0,1.0,0.0,,23.12272475802755,0.257484840683109,0.03699,0.470478,1.129932,1.249985,3.1354942159291497,2.4849066497880004,0.25,0.0,0.673695,1.0
000088,2020,1,1,0,0,0,1132,0.0008833922261484099,0.0008833922261484099,0.0,1.0,0.0,0.175286,23.29665932322175,0.2491999346711135,0.031767,-0.104789,1.235233,1.333444,3.1780538303479458,2.1972245773362196,0.3333333333333333,0.0,0.67483,1.0
000088,2021,3,1,0,2,0,1185,0.002531645569620253,0.0008438818565400844,0.0,0.3333333333333333,0.0,-0.158544,23.358811935865397,0.2684595902168371,0.035759,0.279918,1.545031,1.122923,3.2188758248682006,2.302585092994046,0.3,0.0,0.67483,1.0
000088,2022,2,2,0,0,0,1227,0.00162999185004075,0.00162999185004075,0.0,1.0,0.0,-0.037736,23.52028136958417,0.3379733493149638,0.031984,0.173183,2.574768,1.033478,3.258096538021482,2.4849066497880004,0.3333333333333333,0.0,0.67483,1.0
